Unnamed: 0,image,crop_id,particle_id,X,Y,radius_px,radius_um,overlapping,filtered,BF_px,BF_mean,BF_mean_filt,BF_sd,BF_min,BF_max,ACTB_px,ACTB_mean,ACTB_mean_filt,ACTB_sd,ACTB_min,ACTB_max,PTPRC_px,PTPRC_mean,PTPRC_mean_filt,PTPRC_sd,PTPRC_min,PTPRC_max,YAP_px,YAP_mean,YAP_mean_filt,YAP_sd,YAP_min,YAP_max,class
2126,15,2126,61,1563,760,60,60.0,False,True,11286.999999999998,36763.84752369984,36884.524270105685,6100.305979807455,100.0,65535.0,11287.0,2.7702666784796666,2.7702666784796666,0.9406646373132744,1.0,7.0,11287.0,2.4608842030654734,2.4608842030654734,0.7657550687678255,1.0,5.0,11287.0,2.678834056879596,2.678834056879596,0.9920733710307578,1.0,7.0,Empty
2127,15,2127,62,724,735,61,61.0,False,True,11679.0,36541.384279475984,36366.04262633207,5622.8064944467105,600.0,64234.0,11679.0,2.842794759825328,2.842794759825328,1.0063320026630418,1.0,7.0,11679.0,2.3814538916003083,2.3814538916003083,0.7853670131852296,1.0,7.0,11679.0,2.697748094871136,2.697748094871136,0.9860335929016836,0.0,7.0,Empty
2128,15,2128,63,493,999,60,60.0,False,True,11287.0,35496.135642774876,36184.73687031082,6847.86661501574,0.0,62633.0,11287.0,3.1701958004784263,3.0,1.1047732590290156,1.0,8.0,11287.0,2.5757951625764157,2.5757951625764157,0.7867798452479859,1.0,6.0,11287.0,3.0720297687605216,3.0,1.0970630911962995,1.0,8.0,Empty
2129,15,2129,64,405,885,62,62.0,False,True,12058.999999999998,35865.915747574436,36204.937250332885,6705.430251011612,0.0,65535.0,12059.0,2.5264118086076794,2.5264118086076794,0.9125607095371604,0.0,6.0,12059.0,2.3887552865080024,2.3887552865080024,0.8096725986239592,1.0,6.0,12059.0,2.576498880504188,2.576498880504188,0.9069933938916748,0.0,6.0,Empty
2130,15,2130,65,384,63,60,60.0,False,True,11287.0,34521.27598121733,34635.0871657754,7718.1961919172245,0.0,65535.0,11287.0,3.2030654735536457,3.2030654735536457,0.9207343504006528,1.0,7.0,11287.0,1.8468149198192607,1.8468149198192607,0.6611752731090621,1.0,5.0,11287.0,2.9289448037565338,3.0,0.9813993356581148,1.0,8.0,Empty
2131,15,2131,66,241,783,63,63.0,False,True,12451.000000000002,34934.52284957031,35000.167153996095,6962.391873623559,0.0,65535.0,12451.0,2.960163842261666,3.0,1.361973122622096,1.0,25.0,12451.0,2.643723395711188,2.643723395711188,1.3514154608266145,1.0,23.0,12451.0,2.5226889406473374,2.5226889406473374,0.9413079131953324,0.0,7.0,Empty
2132,15,2132,67,1078,75,62,62.0,False,True,12058.999999999998,36866.94808856456,37029.766739021536,6849.990934562686,0.0,65535.0,12059.0,3.7459988390413796,3.7459988390413796,1.136397884947648,1.0,12.0,12058.999999999998,2.13898333195124,2.13898333195124,0.7830965650368172,0.0,10.0,12059.0,3.1311883240733063,3.0,1.0563546927342944,1.0,11.0,Empty
2133,15,2133,68,604,949,62,62.0,True,False,12059.0,35921.37059457666,36055.97908299866,6384.809658716724,3002.0,64534.0,12059.0,2.5855377726179616,2.5855377726179616,0.9573593070619786,0.0,6.0,12059.0,2.6601708267683892,2.6601708267683892,0.9002574954869029,1.0,7.0,12059.0,2.6663073223318685,2.6663073223318685,0.9848853871870766,1.0,8.0,NA
2134,15,2134,69,1317,724,61,61.0,False,True,11679.0,36655.2176556212,37042.63499219698,6867.726490098192,3202.0,65535.0,11678.999999999998,40.995461940234605,44.57071731513922,16.444154064105913,1.0,64.0,11679.0,3.041955646887576,3.0,0.9339631466296509,1.0,10.0,11679.0,9.123126980049662,9.557438794726929,3.4408751552899077,1.0,19.0,Empty
2135,15,2135,70,1662,516,60,60.0,False,True,11287.0,36132.004252680075,36520.69467837305,7162.252914494199,2201.0,65535.0,11287.0,37.17099317799238,36.7634765625,24.26800974338392,1.0,188.0,11287.0,5.011251882696908,5.011251882696908,10.674387608272085,1.0,121.0,11287.0,23.11243022946753,23.80770683792973,12.185122692430074,2.0,91.0,Nucleus
2136,15,2136,71,1218,802,60,60.0,False,True,11287.0,36344.090812439084,36991.53802969938,7043.652852284266,0.0,65535.0,11287.0,3.8412332772215834,4.0,1.378153858035166,1.0,10.0,11287.0,2.777886063613006,2.777886063613006,0.8802772041729634,1.0,7.0,11287.0,2.938867723930185,3.0,1.086080602685831,1.0,8.0,Empty
2137,15,2137,72,522,846,61,61.0,False,True,11679.000000000002,35235.154722150866,35566.06691962746,6907.258793089582,200.0,65535.0,11679.0,3.2190256015069783,3.0,1.1675952848277134,1.0,9.0,11679.0,2.5444815480777465,2.5444815480777465,0.8327281903731728,1.0,7.0,11679.0,2.8865485058652283,3.0,1.0812000944186309,1.0,7.0,Empty
2138,15,2138,73,1231,942,62,62.0,False,True,12059.0,36795.63255659674,37044.227615062766,5788.488248146212,0.0,62934.0,12059.0,2.7960859109378893,2.7960859109378893,1.045033557751595,1.0,7.0,12059.0,2.656273322829422,2.656273322829422,0.8167463661868897,1.0,6.0,12059.0,2.6793266440003323,2.6793266440003323,0.9707111484396668,0.0,7.0,Empty
2139,15,2139,74,66,348,62,62.0,False,True,12059.0,32500.02098018078,32525.447998660187,6193.1139084510105,0.0,65535.0,12059.0,3.1115349531470278,3.0,1.0257076012484008,0.0,7.0,12059.0,1.804544323741604,1.804544323741604,0.6403202570585667,0.0,4.0,12059.0,3.0520772866738537,3.0,1.0528490902768668,1.0,8.0,Empty
2140,15,2140,75,2077,1044,61,61.0,False,True,11679.000000000002,34357.42820446956,34798.135858234884,6237.082072255845,0.0,58531.0,11679.0,2.345834403630448,2.345834403630448,0.9221877498970376,0.0,6.0,11679.0,1.4227245483346176,1.4227245483346176,0.5720618919241138,0.0,5.0,11679.0,2.4871992465108312,2.4871992465108312,0.9599317611101108,0.0,7.0,Empty
2141,15,2141,76,232,541,60,60.0,False,True,11287.0,34411.07885177638,34758.06682109765,6366.7919091826125,0.0,64234.0,11287.0,3.108886329405511,3.0,0.9752486921911272,1.0,8.0,11287.000000000002,2.0264906529635858,2.0264906529635858,0.7115769436110364,0.0,5.0,11287.0,2.7181713475679987,2.7181713475679987,0.968105852146266,1.0,6.0,Empty
2142,15,2142,78,1618,273,59,59.0,False,True,10911.0,36184.53872239025,36293.299499907385,6889.6969741690955,0.0,65535.0,10911.0,3.2716524608193565,3.2716524608193565,1.0449884813878525,1.0,7.0,10911.0,1.9874438639904684,1.9874438639904684,0.7022803378512865,0.0,5.0,10911.0,2.9758042342590048,3.0,1.0039611911355135,1.0,7.0,Empty
2143,15,2143,79,1537,1039,60,60.0,False,True,11287.0,36487.33489855586,36886.87057761733,6127.038151213905,1301.0,65535.0,11287.0,2.538938601931425,2.538938601931425,0.9114529968513048,0.0,6.0,11287.0,2.504739966332949,2.504739966332949,0.7988815835361721,1.0,6.0,11287.0,2.495880216177904,2.495880216177904,0.986376520418538,1.0,7.0,Empty
2144,15,2144,80,544,597,60,60.0,False,True,11287.0,35152.34216355099,35494.42130048904,6092.8141503726465,0.0,64534.0,11287.0,3.325330025693276,3.325330025693276,1.148316595852663,1.0,7.0,11287.0,2.354567201204926,2.354567201204926,0.7981895690743736,1.0,6.0,11287.0,2.824488349428546,2.824488349428546,1.0822190000405298,0.0,8.0,Empty
2145,15,2145,81,676,853,62,62.0,False,True,12058.999999999998,35977.16079276889,36161.27752639517,6162.894437964106,1501.0,65535.0,12059.0,2.689443569118501,2.689443569118501,1.0138753014163968,0.0,7.0,12059.0,2.6415954888465047,2.6415954888465047,0.8264721906072425,1.0,7.0,12059.0,2.721369931171739,2.721369931171739,0.9983734582049032,1.0,8.0,Empty
2146,15,2146,82,651,645,55,55.0,False,True,9475.0,35682.83060686016,35990.59079229122,6826.43546891831,0.0,65535.0,9475.0,3.0079155672823217,3.0,1.0440638246371583,1.0,8.0,9475.0,2.5391029023746703,2.5391029023746703,0.8055390286102019,1.0,7.0,9475.0,2.7834300791556728,2.7834300791556728,0.9527961085828386,1.0,7.0,Empty
2147,15,2147,84,2046,835,60,60.0,False,True,11287.000000000002,33797.17657482059,34213.3011404134,6562.642759319771,0.0,59132.0,11287.0,2.9808629396651014,3.0,1.1588568036775535,1.0,7.0,11287.0,1.674581376805174,1.674581376805174,0.6930745900964435,0.0,6.0,11287.0,2.894214583148756,3.0,1.0605690031589452,1.0,7.0,Empty
2148,15,2148,85,970,141,60,60.0,False,True,11287.0,36446.311774607966,36650.62166039089,7053.139547063577,200.0,65535.0,11287.0,4.195623283423409,4.0,1.1723182570032424,1.0,8.0,11287.0,2.262337202090901,2.262337202090901,0.8147342712319402,1.0,6.0,11287.0,3.179764330645876,3.0,1.0318854815950944,1.0,8.0,Empty
2149,15,2149,87,814,822,61,61.0,False,True,11679.0,36394.511516396946,36530.48,6193.170512039691,2701.0,65535.0,11679.0,2.7407312269886117,2.7407312269886117,0.9556002617223974,1.0,8.0,11679.0,2.6327596540799725,2.6327596540799725,0.8171206255195474,1.0,7.0,11679.0,2.6257385050089903,2.6257385050089903,0.9705441279100931,1.0,7.0,Empty
2150,15,2150,88,147,865,62,62.0,False,True,12059.0,34884.94477153993,34825.02245684599,6384.11321772122,0.0,65535.0,12059.0,2.7197114188572855,2.7197114188572855,0.9407624386521498,1.0,6.0,12059.0,2.260883987063604,2.260883987063604,0.7918472430219362,0.0,5.0,12059.0,2.5304751637780907,2.5304751637780907,1.0163906903524222,0.0,7.0,Empty
2151,15,2151,89,1290,507,68,68.0,True,False,14503.0,37651.2024408743,37528.95900277008,7133.623465389684,0.0,65535.0,14503.0,3.6182169206371095,3.6182169206371095,1.2687826818915855,1.0,9.0,14503.0,2.1769289112597394,2.1769289112597394,0.7651118568322661,1.0,6.0,14503.0,2.721919602840792,2.721919602840792,1.0151409015537556,1.0,7.0,NA
2152,15,2152,91,991,727,60,60.0,False,True,11287.0,36576.196243465936,37173.08431582708,7226.15856484979,0.0,65535.0,11287.0,3.061309471072916,3.0,1.083457031619355,0.0,7.0,11287.0,2.5492159121112783,2.5492159121112783,0.8785771498113611,1.0,7.0,11287.0,2.689820147071853,2.689820147071853,0.9778743169525124,0.0,7.0,Empty
2153,15,2153,92,982,271,69,69.0,False,True,14947.0,37207.90205392386,36995.2827027027,6646.709409833216,0.0,65535.0,14947.0,3.91208938248478,4.0,1.2231045920188768,1.0,9.0,14947.0,2.123503044089115,2.123503044089115,0.7858219363503377,0.0,6.0,14947.0,2.8634508597042885,2.8634508597042885,1.0087694431499663,1.0,7.0,Empty
2154,15,2154,93,1191,424,61,61.0,False,True,11678.999999999998,37322.02072095214,37584.459752051676,7263.399770337143,0.0,65535.0,11679.0,3.8113708365442247,4.0,1.2271527023362576,1.0,9.0,11679.0,2.380169535062933,2.380169535062933,0.7914717569891748,1.0,6.0,11679.0,3.0290264577446697,3.0,1.0491459645695458,1.0,7.0,Empty
2155,15,2155,94,174,985,63,63.0,False,True,12451.000000000002,33925.485342542765,34403.46668822769,7086.02417428223,0.0,65535.0,12451.0,3.4651835193960325,3.0,2.0241426347477107,1.0,17.0,12451.0,2.212673680828849,2.212673680828849,0.7823467953313443,1.0,7.0,12451.0,3.2140390330093966,3.0,1.6715380680838732,1.0,14.0,Empty
2156,15,2156,95,888,955,61,61.0,False,True,11679.0,36242.82695436253,36688.37031900138,6352.8082041092675,0.0,65535.0,11679.0,3.154294032023289,3.0,1.1349540707560593,0.0,7.0,11679.0,2.6402089219967464,2.6402089219967464,0.8151404589548873,1.0,6.0,11679.0,2.722664611696207,2.722664611696207,0.9977588842512612,1.0,7.0,Empty
2157,15,2157,96,363,1002,59,59.0,False,True,10911.0,35712.41426083769,35953.78530339581,6462.858776968053,0.0,65235.0,10910.999999999998,4.244615525616352,3.0,4.133441403851447,1.0,28.0,10911.0,2.4570616808725143,2.4570616808725143,0.754641240485271,1.0,6.0,10911.0,3.202914489964256,3.0,1.9087118555706424,1.0,13.0,Empty
2158,15,2158,97,444,531,56,56.0,False,True,9843.0,34985.857157370716,35454.247793060975,7788.163158344721,0.0,65535.0,9843.0,26.00396220664432,23.952330508474574,22.32401765467088,2.0,167.0,9843.0,4.379051102306208,4.379051102306208,5.058539365847424,1.0,49.0,9843.0,21.06055064512852,21.10989464986573,11.851437008243687,1.0,89.0,Nucleus
2159,15,2159,98,370,745,64,64.0,False,True,12851.0,35525.07905999533,35826.82597075932,7427.0856271420325,0.0,65535.0,12851.0,2.6720877752704064,2.6720877752704064,1.01288016195014,0.0,7.0,12851.0,2.2975643918761186,2.2975643918761186,0.8056930035037714,0.0,6.0,12851.000000000002,2.483619951754727,2.483619951754727,0.946359249495796,0.0,7.0,Empty
2160,15,2160,99,1417,1099,63,63.0,False,True,12451.0,36751.31780579873,36658.554604200326,5571.902275343856,4202.0,62834.0,12450.999999999998,2.7089390410408805,2.7089390410408805,1.0035354371436498,0.0,8.0,12451.0,2.5494337804192435,2.5494337804192435,0.7875386541680651,0.0,6.0,12451.0,2.627017910208016,2.627017910208016,1.0057209725989638,1.0,7.0,Empty
2161,15,2161,100,1527,196,68,68.0,True,False,14503.000000000002,36754.83182789767,36687.59171100532,8364.738704017449,0.0,65535.0,14503.0,3.588016272495346,3.588016272495346,1.1142856790396432,1.0,9.0,14503.0,1.9990346824794867,1.9990346824794867,0.7877565178080163,0.0,7.0,14503.0,3.0035165138247257,3.0,1.0484643228266897,1.0,7.0,NA
2162,15,2162,101,271,1071,58,58.0,False,True,10555.0,34482.16295594505,35183.03643647463,7592.773769430906,0.0,65535.0,10555.0,4.002652771198484,3.0,3.45511827920516,0.0,23.0,10555.0,2.263571766935102,2.263571766935102,0.8102109686829643,0.0,7.0,10555.0,3.197347228801516,3.0,1.7307628655782559,1.0,14.0,Empty
2163,15,2163,102,742,60,60,60.0,False,True,11287.0,34392.67635332684,35586.85221941537,9147.719966084258,0.0,65535.0,11287.0,4.14565429254895,4.0,1.1375087428574069,1.0,12.0,11287.0,2.130326924780721,2.130326924780721,0.7079701118308731,0.0,7.0,11287.0,3.2756268273234697,3.2756268273234697,0.9982497725158126,1.0,8.0,Empty
2164,15,2164,103,595,1072,59,59.0,True,True,10910.999999999998,35452.003849326364,36368.96448288554,8094.310434866417,0.0,63434.0,10911.0,26.447438364952802,25.253937764118326,16.339519344007908,2.0,122.0,10911.0,5.190633305838144,5.190633305838144,7.322403032618919,1.0,67.0,10911.0,24.318485931628636,23.437782805429865,15.111264429418686,2.0,109.0,Nucleus
2165,15,2165,104,144,186,63,63.0,True,False,12451.0,32712.12753995663,32910.13907284768,8244.070746385261,0.0,65535.0,12451.000000000002,34.94771504296843,34.664925876010784,25.80421979863661,1.0,197.0,12451.0,3.902176532005461,3.0,5.087672846010412,1.0,49.0,12451.0,21.115974620512407,21.57969219883248,11.577649464505324,1.0,83.0,NA
2166,15,2166,106,1305,508,71,71.0,True,False,15811.000000000002,37563.71273164253,37371.78439897698,6953.422957978037,0.0,65535.0,15811.0,3.500411106191892,3.500411106191892,1.2964474046361378,1.0,9.0,15810.999999999998,2.1839858326481565,2.1839858326481565,0.766684434843627,1.0,6.0,15811.0,2.7248750869647718,2.7248750869647718,1.0083832599543776,1.0,7.0,NA
2167,15,2167,108,1612,630,64,64.0,False,True,12851.0,36117.48470936114,36821.310447761185,7565.942302189744,0.0,65535.0,12851.0,3.4629989884055714,3.4629989884055714,1.3341190464081012,1.0,8.0,12851.0,2.3599719866158275,2.3599719866158275,0.8291424529082007,1.0,6.0,12851.0,3.0292584234689905,3.0,1.1168936696760159,1.0,8.0,Empty
2168,15,2168,109,1431,780,65,65.0,True,False,13271.000000000002,35531.305628814705,36563.20404162268,8477.205859424348,0.0,65535.0,13271.0,33.80400874086354,33.92279411764706,24.456271231055183,1.0,146.0,13271.0,6.7952678773265,4.0,17.223295463562568,1.0,182.0,13271.0,20.847411649461232,20.847767360559352,14.00258329124609,1.0,95.0,NA
2169,15,2169,110,927,838,61,61.0,False,True,11679.000000000002,36179.33744327425,36558.72451456311,7132.307247933343,2701.0,65535.0,11679.0,3.0996660673002827,3.0,1.20065016128792,0.0,8.0,11679.0,2.6295915746211147,2.6295915746211147,0.8283451953350873,1.0,7.0,11679.0,2.6937237777206957,2.6937237777206957,1.0101569104468446,0.0,8.0,Empty
2170,15,2170,112,790,496,64,64.0,False,True,12850.999999999998,36182.89759551786,36572.300850125954,7258.544828944024,0.0,65535.0,12851.0,3.2947630534588748,3.0,1.2398035629714312,1.0,8.0,12851.0,2.2934401992062874,2.2934401992062874,0.7404851018349115,1.0,5.0,12851.0,2.6971441911135314,2.6971441911135314,0.9366056755998962,1.0,6.0,Empty
2171,15,2171,113,1120,885,60,60.0,False,True,11287.0,36814.272703109775,37174.518478650876,6073.609594440596,7704.0,65535.0,11287.0,3.0179852928147426,3.0,1.0525043853276457,1.0,8.0,11287.000000000002,2.5537343846903515,2.5537343846903515,0.8559362852446727,1.0,6.0,11287.0,2.560822184814388,2.560822184814388,0.9459568558786094,0.0,6.0,Empty
2172,15,2172,114,700,1033,57,57.0,False,True,10187.0,35854.550800039266,36656.595951577685,7165.390461306922,0.0,65535.0,10187.0,2.7933640914891527,2.7933640914891527,1.0529344678928088,1.0,8.0,10187.0,2.7517424168057327,2.7517424168057327,0.8185272763568414,1.0,6.0,10187.0,2.7913026406203985,2.7913026406203985,1.0397191655716418,0.0,8.0,Empty
2173,15,2173,115,477,702,59,59.0,False,True,10911.0,35639.458069837776,35775.042785701065,6436.911317842749,0.0,65535.0,10911.0,2.867198240307946,2.867198240307946,1.022098879527474,0.0,7.0,10911.0,2.2612959398771877,2.2612959398771877,0.7681477015131558,1.0,6.0,10911.0,2.552011731280359,2.552011731280359,0.9528444285614716,1.0,7.0,Empty
2174,15,2174,116,553,465,66,66.0,False,True,13671.000000000002,34873.27598566308,35202.48025928108,7526.289968332277,0.0,65535.0,13671.0,3.10628337356448,3.0,1.1062549586406352,1.0,7.0,13671.000000000002,2.177163338453661,2.177163338453661,0.7540353194544686,1.0,6.0,13671.0,2.836149513568869,2.836149513568869,1.021206454331394,1.0,9.0,Empty
2175,15,2175,117,1438,925,58,58.0,True,True,10555.0,36961.594599715776,37109.809868546385,6035.082674711331,3902.0,65535.0,10555.0,5.224727617243013,5.0,1.7282709626423192,1.0,12.0,10555.0,2.539838938891521,2.539838938891521,0.8223545199803314,1.0,6.0,10555.0,2.8426338228327808,2.8426338228327808,1.0332058978052807,1.0,8.0,Empty
2176,15,2176,118,1882,652,66,66.0,True,False,13671.0,35007.4674859191,35113.743951313634,6829.77609066084,2801.0,65535.0,13671.0,2.6333113890717583,2.6333113890717583,0.9795954252834412,1.0,6.0,13671.0,1.98873527905786,1.98873527905786,0.7210770454006755,1.0,5.0,13671.0,2.6803452563821226,2.6803452563821226,0.967737512342178,0.0,7.0,NA
2177,15,2177,119,321,367,65,65.0,False,True,13271.000000000002,34025.84070529726,34461.6393568147,7929.0700566442,0.0,65535.0,13271.0,3.5931730841684875,3.5931730841684875,1.3218012624659328,1.0,19.0,13271.0,2.073091703714867,2.073091703714867,0.7278800984199789,0.0,6.0,13271.0,2.9661668299299224,3.0,1.0951908803142962,1.0,11.0,Empty
2178,15,2178,120,1711,166,62,62.0,False,True,12059.0,35385.70179948586,35712.125928426736,7382.9140463333415,0.0,65535.0,12059.0,3.73430632722448,4.0,1.2103130061965408,1.0,8.0,12059.0,1.7682229040550623,1.7682229040550623,0.6492503996934513,0.0,6.0,12059.0,3.2040799402935565,3.0,1.0767372337212062,1.0,8.0,Empty
2179,15,2179,121,1567,897,73,73.0,False,True,16727.0,37233.4271537036,37128.17631290362,6371.917678566822,0.0,65535.0,16727.0,2.708375680038261,2.708375680038261,0.9935361297931938,0.0,7.0,16727.0,2.271955521013929,2.271955521013929,0.7775114680275194,1.0,6.0,16727.0,2.624080827404794,2.624080827404794,1.0209212312331917,0.0,7.0,Empty
2180,15,2180,122,600,361,63,63.0,True,False,12451.0,35275.034214119354,35751.89970693585,7615.1088089817,0.0,65535.0,12451.0,3.5888683639868284,3.5888683639868284,1.2038415058282437,1.0,9.0,12451.0,2.308087703798892,2.308087703798892,0.8357223812369257,1.0,7.0,12451.0,3.1332423098546296,3.0,1.0063628191867744,1.0,7.0,NA
2181,15,2181,124,1438,939,67,67.0,True,False,14070.999999999998,36614.124724610905,36957.83643922018,6867.521708316102,0.0,65535.0,14071.0,4.498827375453058,4.516289104638619,2.02986953063466,0.0,12.0,14071.0,2.5159548006538266,2.5159548006538266,0.8010088935070004,1.0,6.0,14071.0,2.7305095586667614,2.7305095586667614,1.064680054208055,0.0,8.0,NA
2182,15,2182,125,945,1063,67,67.0,False,True,14071.0,36411.533366498465,36737.49162970382,6413.445333060812,1201.0,65535.0,14071.0,2.6222727595764344,2.6222727595764344,0.9321132832699696,1.0,7.0,14071.0,2.5130410063250657,2.5130410063250657,0.819220331290853,1.0,6.0,14071.0,2.6113282638049893,2.6113282638049893,0.9844702121752231,0.0,7.0,Empty
2183,15,2183,126,1216,678,66,66.0,False,True,13671.0,36908.79862482628,37538.76121391562,7956.45535469937,0.0,65535.0,13671.0,35.79109062980031,38.29706364584886,21.171189128830683,1.0,133.0,13671.0,29.55109355570185,31.546830080193683,17.8883517576227,1.0,119.0,13671.0,6.514446638870603,6.080100574712644,3.3735222307188804,1.0,29.0,Nucleus
2184,15,2184,128,1510,333,58,58.0,False,True,10555.0,37365.027001421135,37266.62988148436,5668.8638705547155,9205.0,65535.0,10555.0,3.7055423969682617,3.7055423969682617,1.135317607582944,1.0,8.0,10555.0,2.0609189957366176,2.0609189957366176,0.7781860800304362,1.0,6.0,10555.0,3.0399810516342964,3.0,1.0052033265622988,1.0,7.0,Empty
2185,15,2185,129,1185,1105,64,64.0,False,True,12851.0,36110.21523616839,36780.940062597816,7227.256774756391,0.0,65535.0,12851.0,3.3251108863123493,3.0,1.2443221516438538,1.0,8.0,12851.0,2.587736362928955,2.587736362928955,0.8524216192583556,1.0,6.0,12851.0,2.8253054237024355,2.8253054237024355,1.0081301545658743,1.0,7.0,Empty
2186,15,2186,130,655,520,58,58.0,False,True,10555.0,36199.81819043108,36313.42663354987,6319.842128895675,0.0,65535.0,10555.0,3.088204642349597,3.0,1.0382035224596429,1.0,7.0,10555.0,2.215632401705353,2.215632401705353,0.7526501829147788,1.0,6.0,10555.0,2.8172430127901467,2.8172430127901467,1.0068670787286609,1.0,7.0,Empty
2187,15,2187,131,1329,1008,65,65.0,False,True,13271.0,36291.926908296286,36810.53296534805,6821.279039542004,300.0,65535.0,13271.0,2.802426343154246,2.802426343154246,1.1487236882534766,0.0,10.0,13271.0,2.6015371863461683,2.6015371863461683,0.826020244763492,1.0,6.0,13271.0,2.5115665737321984,2.5115665737321984,0.9705160891171941,0.0,7.0,Empty
2188,15,2188,132,1995,259,67,67.0,False,True,14071.0,34930.62476014498,34544.836749527545,5098.099438341321,12407.0,65535.0,14071.000000000002,5.8066235519863545,6.0,1.6874884519898483,1.0,11.0,14071.0,1.4959135811242985,1.4959135811242985,0.6031869398996818,0.0,5.0,14071.0,3.425271835690427,3.425271835690427,1.079498423183752,1.0,7.0,Empty
2189,15,2189,133,285,912,65,65.0,False,True,13271.000000000002,35414.93361464848,35605.93143812709,6634.270746662984,0.0,65535.0,13271.0,2.627759776957275,2.627759776957275,1.0699706121459234,1.0,8.0,13271.000000000002,2.204807474945369,2.204807474945369,0.8135380246070942,1.0,6.0,13271.0,2.6244442769949514,2.6244442769949514,0.9914193795493133,0.0,7.0,Empty
2190,15,2190,134,1651,1143,67,67.0,False,True,14071.000000000002,35964.424703290446,36438.99711399712,6444.1875087993885,100.0,63834.0,14071.0,2.2575509914007528,2.2575509914007528,0.8670663641389678,0.0,6.0,14071.000000000002,2.186482837040722,2.186482837040722,0.7739573322037867,1.0,6.0,14071.0,2.5243408428683107,2.5243408428683107,0.9457389134111508,1.0,7.0,Empty
2191,15,2191,135,769,615,62,62.0,False,True,12059.0,35708.70577991541,36221.42180413237,7433.111180938101,0.0,65535.0,12059.0,3.459490836719463,3.459490836719463,1.2062721781119692,1.0,9.0,12059.0,2.584625590845012,2.584625590845012,0.8234270706546178,1.0,6.0,12059.0,2.8513972966249272,2.8513972966249272,0.98541078259,1.0,7.0,Empty
2192,15,2192,136,1471,675,66,66.0,True,False,13671.000000000002,35892.99729354107,36605.11292234736,7898.216795043291,0.0,65535.0,13671.0,3.724233779533319,3.724233779533319,2.499452962589348,1.0,32.0,13671.0,2.5161290322580645,2.5161290322580645,0.8445998779731254,1.0,8.0,13671.0,3.159242191500256,3.0,1.7109613129817034,0.0,20.0,NA
2193,15,2193,138,1009,934,58,58.0,False,True,10555.0,36954.845191852204,37254.766492551746,5854.342480777839,1901.0,65535.0,10555.0,2.9285646612979632,2.9285646612979632,1.0254985849168112,1.0,8.0,10555.0,2.718427285646613,2.718427285646613,0.8220761399131289,1.0,6.0,10555.0,2.7626717195641874,2.7626717195641874,0.959753474658084,1.0,6.0,Empty
2194,15,2194,141,1057,1113,56,56.0,False,True,9843.0,36921.87402214772,37136.993854977474,5952.728267087345,600.0,65535.0,9843.0,2.876968403941888,2.876968403941888,1.0110638960456395,1.0,7.0,9843.0,2.685055369297978,2.685055369297978,0.8502452356622798,1.0,7.0,9843.0,2.595143756984659,2.595143756984659,0.9377477861624044,1.0,6.0,Empty
2195,15,2195,142,583,1078,66,66.0,True,False,13671.0,35443.662131519275,36356.36912850812,8548.802686834011,0.0,65535.0,13671.0,21.545241752615024,20.18550542367552,17.54141523596182,1.0,122.0,13671.000000000002,4.6298003072196625,4.6298003072196625,6.645948822494304,1.0,67.0,13671.0,19.941335674054564,18.507194826192396,16.051492900795104,1.0,109.0,NA
2196,15,2196,143,1557,438,57,57.0,False,True,10187.0,36994.55806419947,37214.81171797418,6136.8178148090055,0.0,65535.0,10187.0,4.049572985177186,4.0,1.2077742039715382,1.0,9.0,10187.000000000002,2.2698537351526453,2.2698537351526453,0.7477049786251921,0.0,6.0,10187.0,3.045450083439678,3.0,1.0242929603648232,0.0,7.0,Empty
2197,15,2197,144,1527,196,58,58.0,True,True,10555.0,37064.27124585505,36951.830353672754,6170.55623666658,7704.0,65535.0,10555.0,3.8023685457129317,3.8023685457129317,1.070235557435625,1.0,9.0,10555.0,1.9989578398863097,1.9989578398863097,0.7999874783623765,0.0,7.0,10555.0,3.0312648034107057,3.0,1.0350413166759975,1.0,7.0,Empty
2198,15,2198,145,144,186,56,56.0,True,True,9843.0,33633.546886111966,33383.420254202545,5874.82974513302,3702.0,65535.0,9843.0,40.17250838159098,38.54348317144793,24.077251050772976,2.0,197.0,9843.0,4.071522909682008,4.071522909682008,5.175568861672741,1.0,49.0,9843.0,24.18977953875851,24.108552631578952,10.066312146651876,3.0,83.0,Nucleus
2199,15,2199,146,829,1059,59,59.0,False,True,10911.0,37244.17001191458,37182.800259403375,5096.746631508479,12307.0,65535.0,10911.0,3.3295756575932547,3.3295756575932547,1.0165366242269422,1.0,7.0,10911.0,2.512235358812208,2.512235358812208,0.8000616658708833,1.0,5.0,10911.0,2.5919714050041245,2.5919714050041245,0.9468245069541468,0.0,8.0,Empty
2200,15,2200,147,1471,675,55,55.0,True,True,9475.0,36593.2218469657,36678.66516613076,6110.358744082934,2301.0,65535.0,9475.0,3.7057519788918207,3.7057519788918207,1.2152781375792712,1.0,8.0,9475.0,2.533087071240105,2.533087071240105,0.8093371471447572,1.0,5.0,9475.0,3.021002638522428,3.0,1.0016777732737263,0.0,8.0,Empty
